1 candle gain,2 candle gain,3 candle gain,4 candle gain,5 candle gain,1 candle high,2 candle high,3 candle high,4 candle high,5 candle high
34.66666666666667,68.0,109.33333333333333,98.66666666666667,94.66666666666667,34.66666666666667,68.0,109.33333333333333,161.33333333333331,115.99999999999999
35.0,36.0,20.0,20.0,15.0,35.0,51.0,38.0,31.0,21.0
34.31372549019608,80.3921568627451,92.15686274509804,66.66666666666666,76.47058823529412,34.31372549019608,80.3921568627451,123.52941176470588,109.80392156862746,88.23529411764706
24.8,28.000000000000004,52.0,87.2,40.8,24.8,40.0,52.0,88.0,98.4
24.761904761904763,4.761904761904762,10.476190476190476,16.19047619047619,22.857142857142858,34.285714285714285,28.57142857142857,19.047619047619047,18.095238095238095,22.857142857142858
34.42622950819672,67.21311475409836,49.72677595628415,50.81967213114754,40.98360655737705,34.42622950819672,67.21311475409836,73.77049180327869,59.56284153005464,53.00546448087432
9.6,20.0,16.8,28.000000000000004,40.8,9.6,20.0,21.6,28.000000000000004,40.8
9.090909090909092,1.8181818181818181,-11.818181818181818,-7.2727272727272725,-19.090909090909093,34.54545454545455,19.090909090909093,8.181818181818182,-3.6363636363636362,-6.363636363636363
34.54545454545455,31.818181818181817,70.9090909090909,129.0909090909091,71.81818181818181,34.54545454545455,54.54545454545454,73.63636363636363,129.0909090909091,149.0909090909091
34.04255319148936,67.02127659574468,90.42553191489363,118.08510638297874,131.91489361702128,34.04255319148936,67.02127659574468,107.4468085106383,128.72340425531914,143.61702127659575
35.0,68.75,110.00000000000001,155.0,91.25,35.0,68.75,110.00000000000001,161.25,211.24999999999997
35.0,82.0,144.0,112.00000000000001,164.0,35.0,82.0,144.0,188.0,164.0
6.106870229007633,-17.557251908396946,-23.66412213740458,-11.450381679389313,-13.740458015267176,30.53435114503817,12.213740458015266,-13.740458015267176,-10.687022900763358,-4.580152671755725
27.500000000000004,4.166666666666666,-6.666666666666667,10.0,2.5,35.0,44.166666666666664,13.333333333333334,10.833333333333334,14.166666666666666
17.56756756756757,10.81081081081081,8.783783783783784,16.216216216216218,18.243243243243242,34.45945945945946,22.2972972972973,16.89189189189189,17.56756756756757,26.351351351351347
-24.46043165467626,-43.16546762589928,-47.482014388489205,-52.51798561151079,-55.75539568345324,24.46043165467626,-31.654676258992804,-42.44604316546763,-44.24460431654676,-50.0
13.793103448275861,-2.7586206896551726,7.586206896551724,17.24137931034483,20.0,34.48275862068966,15.862068965517242,7.586206896551724,22.758620689655174,24.82758620689655
34.78260869565217,80.8695652173913,112.17391304347825,113.91304347826087,117.3913043478261,34.78260869565217,80.8695652173913,115.65217391304347,131.30434782608694,131.30434782608694
9.70873786407767,1.9417475728155338,0.0,-1.9417475728155338,4.854368932038835,9.70873786407767,19.41747572815534,4.854368932038835,2.912621359223301,5.825242718446602
25.0,47.05882352941176,50.0,44.85294117647059,51.470588235294116,25.0,55.88235294117647,61.76470588235294,56.61764705882353,52.20588235294118
24.62686567164179,-5.970149253731343,-29.47761194029851,-49.62686567164179,-47.01492537313433,24.62686567164179,55.223880597014926,14.17910447761194,-36.56716417910448,-44.40298507462687
4.0,-9.6,-22.400000000000002,-23.200000000000003,-25.6,34.4,14.399999999999999,-6.4,-12.0,-20.8
-3.3333333333333335,-16.666666666666664,-26.25,-27.083333333333332,-30.0,16.666666666666664,-3.3333333333333335,-12.5,-24.583333333333332,-26.666666666666668
34.285714285714285,22.857142857142858,10.476190476190476,11.428571428571429,9.523809523809524,34.285714285714285,61.904761904761905,22.857142857142858,23.809523809523807,15.238095238095239
14.563106796116504,4.854368932038835,-2.912621359223301,-4.854368932038835,-16.50485436893204,30.097087378640776,27.184466019417474,12.62135922330097,3.8834951456310676,-3.8834951456310676
15.333333333333332,42.66666666666667,27.333333333333332,27.333333333333332,25.333333333333336,24.0,44.0,70.0,27.333333333333332,29.333333333333332
19.863013698630137,35.84474885844749,68.94977168949772,27.85388127853881,27.85388127853881,24.429223744292237,44.97716894977169,68.94977168949772,104.337899543379,27.85388127853881
34.25925925925926,13.88888888888889,13.88888888888889,3.7037037037037033,-0.9259259259259258,34.25925925925926,76.85185185185185,13.88888888888889,10.185185185185185,4.62962962962963
34.85714285714286,68.0,26.857142857142858,26.857142857142858,4.571428571428571,34.85714285714286,68.0,73.71428571428571,26.857142857142858,8.571428571428571
24.85207100591716,27.218934911242602,55.325443786982255,93.78698224852072,45.562130177514796,24.85207100591716,50.887573964497044,56.80473372781065,93.78698224852072,130.76923076923077
-10.0,-19.0,-19.0,-34.0,-28.000000000000004,10.0,-12.0,-19.0,-28.999999999999996,-28.000000000000004
-11.0,-40.0,-41.0,-43.0,-39.0,33.0,-12.0,-36.0,-40.0,-33.0
-4.705882352941177,0.0,-2.941176470588235,0.5882352941176471,-3.5294117647058822,11.76470588235294,7.0588235294117645,2.941176470588235,1.1764705882352942,1.1764705882352942
35.0,6.0,7.000000000000001,7.000000000000001,11.0,35.0,82.0,15.0,12.0,11.0
7.011070110701106,1.107011070110701,1.107011070110701,0.36900369003690037,2.214022140221402,24.723247232472325,8.118081180811808,5.535055350553505,4.059040590405904,3.3210332103321036
9.696969696969697,3.0303030303030303,4.242424242424243,3.0303030303030303,4.848484848484849,34.54545454545455,12.727272727272727,6.666666666666667,6.666666666666667,6.666666666666667
4.166666666666666,-19.166666666666668,-18.333333333333332,-12.5,-8.333333333333332,25.0,4.166666666666666,-12.5,-10.833333333333334,-5.0
10.0,6.0,-4.0,-4.0,-5.0,10.0,21.0,8.0,-2.0,-2.0
-10.0,-19.0,-27.0,-21.0,-14.000000000000002,-10.0,-19.0,-25.0,-20.0,-14.000000000000002
-34.84848484848485,-47.474747474747474,-40.909090909090914,-43.93939393939394,-46.96969696969697,29.292929292929294,-34.84848484848485,-39.8989898989899,-38.38383838383838,-40.4040404040404
32.8125,10.9375,12.5,-16.40625,-12.5,34.375,35.9375,21.09375,14.84375,0.78125
25.0,55.769230769230774,94.23076923076923,142.30769230769232,202.56410256410254,25.0,55.769230769230774,94.23076923076923,142.30769230769232,202.56410256410254
35.0,3.0,0.0,-1.0,5.0,35.0,57.99999999999999,4.0,15.0,11.0
-30.0,-43.333333333333336,-35.833333333333336,-40.0,-42.5,18.333333333333332,-28.333333333333332,-35.0,-35.0,-38.333333333333336
35.0,82.0,144.0,204.0,128.0,35.0,82.0,144.0,204.0,280.0
-5.0,-14.000000000000002,-22.0,-27.0,-32.0,7.000000000000001,-5.0,-6.0,-19.0,-24.0
9.022556390977442,1.5037593984962405,0.0,-1.5037593984962405,-2.2556390977443606,24.81203007518797,15.037593984962406,2.2556390977443606,4.511278195488721,1.5037593984962405
13.91304347826087,21.73913043478261,16.52173913043478,18.26086956521739,15.65217391304348,34.78260869565217,23.47826086956522,24.347826086956523,25.217391304347824,20.0
10.0,12.0,21.0,33.0,46.0,10.0,15.0,22.0,33.0,46.0
-1.6666666666666667,0.8333333333333334,-1.6666666666666667,-3.3333333333333335,-1.6666666666666667,15.833333333333332,6.666666666666667,3.3333333333333335,-0.8333333333333334,3.3333333333333335
13.0,-3.0,-17.0,-10.0,-15.0,35.0,14.000000000000002,-5.0,-5.0,-7.000000000000001
-15.0,-27.142857142857142,-37.857142857142854,-40.0,-45.0,33.57142857142857,6.428571428571428,-31.428571428571427,-33.57142857142857,-39.285714285714285
35.0,82.0,140.0,172.0,132.0,35.0,82.0,144.0,182.0,176.0
2.0,1.0,2.0,12.0,51.0,20.0,7.000000000000001,4.0,12.0,51.0
-10.0,-19.0,-27.0,-34.0,-40.0,-10.0,-19.0,-27.0,-34.0,-35.0
3.076923076923077,-5.128205128205128,-5.128205128205128,-4.102564102564102,-5.641025641025641,23.076923076923077,4.615384615384616,-1.0256410256410255,-1.5384615384615385,-3.5897435897435894
-9.25925925925926,-17.59259259259259,-25.0,-32.407407407407405,-37.96296296296296,9.25925925925926,-16.666666666666664,-25.0,-24.074074074074073,-28.703703703703702
34.25925925925926,35.18518518518518,20.37037037037037,15.74074074074074,23.14814814814815,34.25925925925926,73.14814814814815,37.03703703703704,23.14814814814815,26.851851851851855
17.037037037037038,16.296296296296298,12.592592592592592,14.814814814814813,14.074074074074074,17.77777777777778,25.925925925925924,19.25925925925926,17.037037037037038,17.77777777777778
24.444444444444443,17.77777777777778,10.222222222222223,18.88888888888889,21.11111111111111,24.444444444444443,55.55555555555556,20.0,25.555555555555554,25.555555555555554
34.74576271186441,81.35593220338984,81.35593220338984,93.22033898305084,132.20338983050848,34.74576271186441,81.35593220338984,123.72881355932203,98.30508474576271,135.59322033898303
34.65346534653465,71.28712871287128,94.05940594059405,84.15841584158416,100.0,34.65346534653465,81.1881188118812,111.88118811881189,105.94059405940595,127.72277227722772
34.54545454545455,14.545454545454545,22.727272727272727,24.545454545454547,26.36363636363636,34.54545454545455,80.9090909090909,29.09090909090909,31.818181818181817,30.0
14.399999999999999,-2.4,-3.2,-5.6000000000000005,-9.6,34.4,16.0,3.2,-1.6,-3.2
10.0,21.0,33.0,20.0,8.0,10.0,21.0,33.0,46.0,16.0
-10.0,-18.333333333333332,-25.833333333333336,-25.833333333333336,-30.0,-10.0,-18.333333333333332,-17.5,-24.166666666666668,-25.833333333333336
3.5398230088495577,3.2448377581120944,3.2448377581120944,4.129793510324483,3.8348082595870205,7.374631268436578,4.129793510324483,3.8348082595870205,4.129793510324483,4.129793510324483
11.0,11.0,12.0,13.0,15.0,35.0,18.0,15.0,14.000000000000002,16.0
10.0,20.0,31.11111111111111,43.333333333333336,56.666666666666664,10.0,20.0,31.11111111111111,43.333333333333336,56.666666666666664
34.93150684931507,15.068493150684931,-2.054794520547945,-8.21917808219178,-8.904109589041095,34.93150684931507,63.013698630136986,9.58904109589041,12.32876712328767,0.684931506849315
-15.0,-27.0,-37.0,-38.0,-42.0,-5.0,-22.0,-37.0,-37.0,-38.0
34.25925925925926,37.03703703703704,27.77777777777778,19.444444444444446,13.88888888888889,34.25925925925926,80.55555555555556,37.96296296296296,19.444444444444446,25.925925925925924
35.0,82.0,130.0,113.99999999999999,113.99999999999999,35.0,82.0,144.0,136.0,120.0
24.786324786324787,55.55555555555556,94.01709401709401,141.45299145299145,201.28205128205127,24.786324786324787,55.55555555555556,94.01709401709401,141.45299145299145,201.28205128205127
5.0,5.0,0.0,-6.0,-1.0,32.0,14.000000000000002,9.0,0.0,4.0
34.78260869565217,25.36231884057971,16.666666666666664,8.695652173913043,2.1739130434782608,34.78260869565217,71.01449275362319,28.26086956521739,13.768115942028986,10.144927536231885
35.0,82.0,70.0,59.0,48.0,35.0,82.0,130.0,59.0,48.0
35.0,82.0,144.0,204.0,212.0,35.0,82.0,144.0,204.0,270.0
-8.974358974358974,-17.94871794871795,-25.64102564102564,-32.05128205128205,-30.76923076923077,8.974358974358974,-17.94871794871795,-25.64102564102564,-32.05128205128205,-25.64102564102564
34.285714285714285,80.95238095238095,83.80952380952381,71.42857142857143,60.0,34.285714285714285,80.95238095238095,143.8095238095238,98.09523809523809,76.19047619047619
4.3999999999999995,7.6,10.0,12.0,15.6,12.8,8.4,10.4,12.4,17.599999999999998
34.66666666666667,68.0,78.66666666666666,70.66666666666667,85.33333333333334,34.66666666666667,68.0,98.66666666666667,85.33333333333334,86.66666666666667
10.0,20.714285714285715,32.142857142857146,38.57142857142858,25.0,10.0,20.714285714285715,32.142857142857146,44.285714285714285,42.857142857142854
6.299212598425196,0.7874015748031495,2.3622047244094486,4.724409448818897,3.149606299212598,8.661417322834646,7.874015748031496,3.149606299212598,7.086614173228346,6.299212598425196
24.545454545454547,55.45454545454545,93.63636363636364,140.9090909090909,200.0,24.545454545454547,55.45454545454545,93.63636363636364,140.9090909090909,200.0
35.0,73.0,61.0,50.0,40.0,35.0,80.0,77.0,51.0,40.0
31.11111111111111,51.11111111111111,58.88888888888889,47.77777777777778,50.0,32.22222222222222,53.333333333333336,62.22222222222222,63.33333333333333,55.55555555555556
19.166666666666668,16.666666666666664,14.166666666666666,15.833333333333332,13.333333333333334,20.833333333333336,24.166666666666668,20.0,16.666666666666664,20.833333333333336
15.0,23.0,20.0,15.0,28.999999999999996,33.0,27.0,26.0,20.0,28.999999999999996
0.0,21.0,63.0,52.0,42.0,8.0,21.0,63.0,70.0,42.0
0.0,-5.142857142857142,-8.571428571428571,-4.571428571428571,-0.5714285714285714,5.714285714285714,0.0,-4.0,-4.0,0.0
-10.0,-18.461538461538463,-26.153846153846157,-19.230769230769234,-11.538461538461538,0.0,-18.461538461538463,-26.153846153846157,-19.230769230769234,-11.538461538461538
10.0,20.625,32.5,45.0,43.75,10.0,20.625,32.5,45.0,58.75
17.0,18.0,31.0,22.0,19.0,35.0,27.0,37.0,33.0,25.0
-6.481481481481481,-11.11111111111111,11.11111111111111,3.7037037037037033,0.0,30.555555555555557,-2.7777777777777777,12.962962962962962,16.666666666666664,7.4074074074074066
6.4,19.6,20.8,24.8,26.400000000000002,10.4,29.2,23.200000000000003,25.6,28.799999999999997
-9.876543209876543,-18.51851851851852,-23.456790123456788,-30.864197530864196,-37.03703703703704,-1.2345679012345678,-18.51851851851852,-17.28395061728395,-22.839506172839506,-29.01234567901235
1.9801980198019802,0.0,-0.9900990099009901,-7.920792079207921,-6.9306930693069315,34.65346534653465,10.891089108910892,1.9801980198019802,-0.9900990099009901,1.9801980198019802
34.74576271186441,25.423728813559322,16.94915254237288,9.322033898305085,1.694915254237288,34.74576271186441,74.57627118644068,16.94915254237288,9.322033898305085,12.711864406779661
-10.0,-19.0,-27.0,-25.0,-28.000000000000004,-1.0,-11.0,-19.0,-22.0,-21.0
34.22818791946309,63.758389261744966,54.36241610738255,54.36241610738255,47.651006711409394,34.22818791946309,81.20805369127517,78.52348993288591,62.41610738255034,57.04697986577181
35.0,39.0,30.0,31.0,41.0,35.0,82.0,48.0,35.0,45.0
-9.574468085106384,-18.617021276595743,-26.595744680851062,-33.51063829787234,-39.8936170212766,0.0,-18.617021276595743,-26.595744680851062,-27.659574468085108,-30.851063829787233
-0.6666666666666667,-1.3333333333333335,1.3333333333333335,28.000000000000004,19.333333333333332,33.33333333333333,5.333333333333334,2.0,36.0,36.0
-10.0,-18.181818181818183,-26.36363636363636,-33.63636363636363,-36.36363636363637,1.8181818181818181,-18.181818181818183,-26.36363636363636,-33.63636363636363,-30.0
0.0,-3.3333333333333335,6.666666666666667,0.6666666666666667,0.6666666666666667,14.666666666666666,1.3333333333333335,19.333333333333332,9.333333333333334,6.666666666666667
34.883720930232556,81.3953488372093,126.35658914728683,151.1627906976744,134.10852713178295,34.883720930232556,81.3953488372093,126.35658914728683,168.2170542635659,160.46511627906978
-6.666666666666667,25.833333333333336,40.833333333333336,39.166666666666664,40.833333333333336,35.0,25.833333333333336,64.16666666666667,53.333333333333336,49.166666666666664
17.272727272727273,19.090909090909093,18.181818181818183,19.090909090909093,24.545454545454547,24.545454545454547,25.454545454545453,21.818181818181817,20.0,32.72727272727273
34.25925925925926,80.55555555555556,68.51851851851852,57.407407407407405,47.22222222222222,34.25925925925926,80.55555555555556,124.07407407407408,61.111111111111114,58.333333333333336
10.0,5.0,5.0,8.333333333333332,11.666666666666666,25.0,14.444444444444443,6.111111111111111,14.444444444444443,11.666666666666666
10.0,4.0,1.0,-3.0,10.0,35.0,20.0,7.000000000000001,11.0,15.0
34.73684210526316,26.31578947368421,17.894736842105264,24.210526315789473,27.368421052631582,34.73684210526316,66.3157894736842,17.894736842105264,30.526315789473685,31.57894736842105
-9.375,-17.708333333333336,-25.0,-32.29166666666667,-26.041666666666668,7.291666666666667,-17.708333333333336,-25.0,-22.916666666666664,-26.041666666666668
0.0,1.3333333333333335,0.0,7.555555555555555,5.333333333333334,4.888888888888889,1.7777777777777777,1.7777777777777777,8.444444444444445,8.0
6.666666666666667,-0.6666666666666667,-2.0,-2.0,-6.0,24.666666666666668,8.0,3.3333333333333335,3.3333333333333335,-1.3333333333333335
35.0,82.0,144.0,202.0,182.0,35.0,82.0,144.0,204.0,258.0
26.0,17.333333333333336,9.333333333333334,10.0,6.666666666666667,34.66666666666667,32.0,46.666666666666664,14.000000000000002,16.666666666666664
-8.0,-16.0,-24.0,-30.666666666666664,-37.333333333333336,9.333333333333334,-8.0,-22.666666666666664,-28.000000000000004,-37.333333333333336
8.333333333333332,5.833333333333333,3.3333333333333335,5.0,9.166666666666666,25.0,14.166666666666666,10.0,14.166666666666666,26.666666666666668
-1.1111111111111112,-6.111111111111111,-12.222222222222221,-18.333333333333332,-16.11111111111111,25.0,0.0,-7.222222222222221,-12.777777777777777,-11.666666666666666
24.637681159420293,34.78260869565217,33.33333333333333,24.637681159420293,21.014492753623188,24.637681159420293,51.449275362318836,39.130434782608695,34.05797101449276,24.637681159420293
9.624061584472656,2.3157882690429688,-4.180450439453125,-10.676689147949219,-5.804512023925781,9.624061584472656,36.421051025390625,-4.180450439453125,-10.676689147949219,-4.992485046386719
35.0,82.0,142.0,190.0,170.0,35.0,82.0,144.0,200.0,220.00000000000003
23.52941176470588,23.52941176470588,20.588235294117645,23.52941176470588,26.47058823529412,24.509803921568626,30.392156862745097,23.52941176470588,27.450980392156865,27.450980392156865
35.0,82.0,144.0,204.0,280.0,35.0,82.0,144.0,204.0,280.0
34.4,48.8,53.6,106.4,127.2,34.4,80.80000000000001,56.00000000000001,106.4,152.8
24.742268041237114,22.68041237113402,15.463917525773196,18.04123711340206,20.103092783505154,24.742268041237114,49.48453608247423,22.68041237113402,23.711340206185564,21.649484536082475
0.0,-1.4285714285714286,0.0,0.0,0.0,10.0,2.857142857142857,1.4285714285714286,1.4285714285714286,1.4285714285714286
34.66666666666667,42.66666666666667,42.66666666666667,44.0,56.00000000000001,34.66666666666667,68.0,56.00000000000001,56.00000000000001,57.333333333333336
-10.0,-19.0,-22.0,-23.0,-26.0,-10.0,-19.0,-20.0,-20.0,-20.0
20.952380952380953,13.333333333333334,10.476190476190476,13.333333333333334,13.333333333333334,31.428571428571427,23.809523809523807,25.71428571428571,20.0,15.238095238095239
34.645669291338585,25.984251968503933,17.322834645669293,9.448818897637794,8.661417322834646,34.645669291338585,81.10236220472441,17.322834645669293,9.448818897637794,18.11023622047244
34.92063492063492,26.190476190476193,19.841269841269842,33.33333333333333,38.88888888888889,34.92063492063492,80.95238095238095,23.015873015873016,43.65079365079365,43.65079365079365
35.0,68.0,56.99999999999999,47.0,37.0,35.0,68.0,85.0,47.0,37.0
24.666666666666668,55.333333333333336,93.33333333333333,80.0,68.33333333333333,24.666666666666668,55.333333333333336,93.33333333333333,141.66666666666669,80.0
-13.932981137876158,-11.816575792100695,-10.405646430121527,-8.289241084346065,0.8818336769386574,4.409168384693287,-11.11111111111111,-8.994711416739005,-6.878306070963541,0.8818336769386574
5.0,-1.0,-5.0,1.0,8.0,10.0,8.0,0.0,4.0,10.0
-12.8,-18.4,-14.399999999999999,-18.4,-20.0,-9.6,-18.4,-5.6000000000000005,-10.4,-16.0
35.0,71.42857142857143,60.0,50.0,54.285714285714285,35.0,81.42857142857143,67.14285714285714,58.57142857142858,62.857142857142854
1.875,9.375,20.0,16.875,17.5,32.5,9.375,43.75,23.125,21.25
35.0,82.0,70.0,59.0,48.0,35.0,82.0,130.0,59.0,48.0
1.6,-4.8,-8.0,-4.0,-8.799999999999999,24.8,4.0,-1.6,2.4,-2.4
3.3333333333333335,-3.3333333333333335,-10.0,-16.0,-16.666666666666664,26.666666666666668,3.3333333333333335,-4.666666666666667,-10.0,0.0
24.761904761904763,55.23809523809524,93.33333333333333,140.47619047619045,123.80952380952381,24.761904761904763,55.23809523809524,93.33333333333333,140.47619047619045,200.0
8.0,1.0,-6.0,-12.5,-18.5,35.0,9.0,-6.0,-12.5,-18.5
35.0,82.0,144.0,204.0,280.0,35.0,82.0,144.0,204.0,280.0
1.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,3.0,1.0
10.0,12.0,15.0,18.0,18.0,10.0,21.0,16.0,22.0,20.0
35.0,82.0,142.0,126.0,112.00000000000001,35.0,82.0,144.0,158.0,166.0
25.0,32.421875,26.953125,24.609375,20.703125,25.0,52.734375,43.75,27.34375,24.609375
6.0344827586206895,3.4482758620689653,4.310344827586207,2.586206896551724,0.8620689655172413,20.689655172413794,7.758620689655173,4.310344827586207,5.172413793103448,3.4482758620689653
13.017751479289942,9.467455621301776,10.650887573964498,11.242603550295858,11.834319526627219,23.076923076923077,30.76923076923077,12.42603550295858,13.017751479289942,12.42603550295858
10.434782608695652,3.4782608695652173,-3.4782608695652173,-9.565217391304348,-15.65217391304348,24.347826086956523,13.043478260869565,-2.608695652173913,-6.956521739130435,-12.173913043478262
34.523809523809526,67.85714285714286,109.52380952380953,161.9047619047619,227.38095238095238,34.523809523809526,67.85714285714286,109.52380952380953,161.9047619047619,227.38095238095238
34.11764705882353,67.05882352941175,56.470588235294116,45.88235294117647,37.64705882352941,34.11764705882353,67.05882352941175,90.58823529411765,51.76470588235295,47.05882352941176
25.0,55.833333333333336,45.0,35.0,35.833333333333336,25.0,55.833333333333336,80.83333333333333,35.0,40.0
10.0,21.0,21.0,46.0,60.0,10.0,21.0,21.0,46.0,60.0
-9.848484848484848,-18.181818181818183,-17.424242424242426,-17.424242424242426,-32.57575757575758,9.848484848484848,-18.181818181818183,-12.121212121212121,-17.424242424242426,-26.515151515151516
35.0,26.0,18.0,10.0,3.0,35.0,65.0,18.0,17.0,10.0
-2.941176470588235,-4.117647058823529,-2.941176470588235,-7.0588235294117645,-12.941176470588237,5.294117647058823,-2.941176470588235,-1.7647058823529411,-2.3529411764705883,-7.0588235294117645
35.0,82.0,144.0,128.0,113.99999999999999,35.0,82.0,144.0,204.0,138.0
25.0,16.40625,17.96875,16.40625,12.5,25.0,36.71875,20.3125,20.3125,17.96875
34.69387755102041,68.36734693877551,110.20408163265304,162.75510204081633,226.53061224489795,34.69387755102041,68.36734693877551,110.20408163265304,162.75510204081633,226.53061224489795
34.44444444444444,51.11111111111111,41.11111111111111,32.22222222222222,34.44444444444444,34.44444444444444,67.77777777777779,53.333333333333336,32.22222222222222,48.888888888888886
35.0,82.0,144.0,204.0,280.0,35.0,82.0,144.0,204.0,280.0
35.0,82.0,144.0,128.0,113.99999999999999,35.0,82.0,144.0,204.0,113.99999999999999
-0.8,-4.3999999999999995,-4.3999999999999995,3.0,5.0,10.0,-1.2,-2.4,3.0,14.000000000000002
-6.666666666666667,-12.777777777777777,-18.333333333333332,-20.0,-21.666666666666668,11.11111111111111,-6.666666666666667,-13.88888888888889,-16.11111111111111,-18.88888888888889
34.193548387096776,57.41935483870968,47.096774193548384,38.064516129032256,39.35483870967742,34.193548387096776,67.74193548387096,60.0,48.38709677419355,52.25806451612903
34.18803418803419,30.76923076923077,22.22222222222222,19.65811965811966,11.965811965811966,34.18803418803419,77.77777777777779,31.62393162393162,22.22222222222222,19.65811965811966
-6.989247311827956,-10.21505376344086,-5.913978494623656,-3.763440860215054,-4.838709677419355,4.301075268817205,-8.60215053763441,-2.1505376344086025,-2.6881720430107525,-3.225806451612903
10.714285714285714,9.740259740259742,14.285714285714285,11.363636363636363,11.688311688311687,13.636363636363635,12.012987012987013,14.61038961038961,14.285714285714285,12.012987012987013
-2.912621359223301,-4.368932038834951,-4.368932038834951,12.62135922330097,9.70873786407767,1.9417475728155338,0.0,-2.912621359223301,18.446601941747574,17.475728155339805
-0.625,-3.75,-5.0,-6.875000000000001,-6.25,0.625,0.0,-3.125,-5.0,-5.625
10.0,20.714285714285715,32.142857142857146,44.285714285714285,58.57142857142858,10.0,20.714285714285715,32.142857142857146,44.285714285714285,58.57142857142858
24.481327800829874,28.63070539419087,22.40663900414938,27.593360995850624,26.556016597510375,24.481327800829874,54.56431535269709,28.63070539419087,37.96680497925311,33.81742738589212
-6.666666666666667,-8.88888888888889,-15.0,-20.555555555555554,-23.88888888888889,11.11111111111111,-8.333333333333332,-8.88888888888889,-14.444444444444443,-21.666666666666668
21.014492753623188,13.768115942028986,15.217391304347828,7.246376811594203,1.4492753623188406,34.78260869565217,22.463768115942027,15.217391304347828,15.217391304347828,7.246376811594203
